,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
422,10,0,-1,1234,6,CCALPeps,1974.5602,1970.0144,0.0331367745007328,0.03314630626980527,0.1668536937301947,0.1668632254992672
423,10,0,-1,2468,6,CVE,9.8178,9.1542,0.05203999999999999,0.05203999999999999,0.14795999999999998,0.14795999999999998
424,10,0,-1,2468,6,CCVE,254.8216,135.02399999999997,0.05203999999999999,0.05203999999999999,0.14795999999999998,0.14795999999999998
425,10,0,-1,2468,6,CCALPeps,2570.7582,2566.3068000000007,0.05206757942876785,0.05207000683716171,0.1479299931628383,0.14793242057123215
426,10,0,-1,3702,6,CVE,8.0844,7.408600000000002,0.1802578718911788,0.1802578718911788,0.01974212810882126,0.01974212810882126
427,10,0,-1,3702,6,CCVE,,,,,,
428,10,0,-1,3702,6,CCALPeps,2367.3242,2362.8462,0.17955044774463685,0.1802638167458349,0.019736183254165183,0.020449552255363147
429,10,0,-1,4936,6,CVE,7.6224000000000025,7.010600000000001,0.15272639999999998,0.15272639999999998,0.04727360000000001,0.04727360000000001
430,10,0,-1,4936,6,CCVE,257.18960000000004,137.5704,0.15272639999999998,0.15272639999999998,0.0472736,0.0472736
431,10,0,-1,4936,6,CCALPeps,2512.856,2508.169,0.15269116372722918,0.152693273769716,0.047306726230284,0.047308836272770834
432,10,0,-1,6170,6,CVE,8.779399999999999,8.1142,0.11047352172086604,0.11047352172086604,0.08952647827913397,0.08952647827913397
433,10,0,-1,6170,6,CCVE,274.588,153.21120000000005,0.11047352172086604,0.11047352172086604,0.08952647827913397,0.08952647827913397
434,10,0,-1,6170,6,CCALPeps,2634.5088,2629.7888,0.11046240647470236,0.11047041159972057,0.08952958840027943,0.08953759352529764
435,10,0,-1,7404,6,CVE,9.51,8.8784,0.022154655040522844,0.022154655040522844,0.17784534495947718,0.17784534495947718
436,10,0,-1,7404,6,CCVE,,,,,,
437,10,0,-1,7404,6,CCALPeps,1954.5742,1950.1008,0.02217639117132757,0.02221248404817304,0.17778751595182696,0.17782360882867246
438,10,0,-1,8638,6,CVE,9.5156,8.7658,0.05988080000000001,0.05988080000000001,0.1401192,0.1401192
439,10,0,-1,8638,6,CCVE,261.381,136.7586,0.059880799999999984,0.059880799999999984,0.14011919999999994,0.14011919999999994
440,10,0,-1,8638,6,CCALPeps,2372.5246,2368.0724,0.059887162038792276,0.0598975055760947,0.1401024944239053,0.14011283796120771
441,10,0,-1,9872,6,CVE,8.2636,7.583599999999999,0.07598048756247748,0.07598048756247748,0.12401951243752253,0.12401951243752253
442,10,0,-1,9872,6,CCVE,235.354,118.6112,0.07598048756247748,0.07598048756247748,0.12401951243752254,0.12401951243752254
443,10,0,-1,9872,6,CCALPeps,2163.987,2159.3778,0.0759777033825364,0.0759777033825365,0.12402229661746353,0.1240222966174636
444,10,0,-1,11106,6,CVE,9.5852,8.937999999999997,0.15062578527461856,0.15062578527461856,0.049374214725381435,0.049374214725381435
445,10,0,-1,11106,6,CCVE,269.0312,143.90040000000005,0.12422612486957615,0.1549619075058972,0.04503809249410278,0.07577387513042383
446,10,0,-1,11106,6,CCALPeps,2743.6066,2739.0936,0.1281144120781435,0.15088143129095807,0.04911856870904192,0.07188558792185648
447,10,0,-1,12340,6,CVE,7.896799999999999,7.348000000000001,0.1945051490792874,0.1945051490792874,0.005494850920712589,0.005494850920712589
448,10,0,-1,12340,6,CCVE,,,,,,
449,10,0,-1,12340,6,CCALPeps,2707.1666,2702.2404,0.19388508122366085,0.19572137602820155,0.004278623971798435,0.0061149187763391575
480,11,0,-1,1234,6,CVE,17.884800000000006,17.049,0.02293751668343565,0.02293751668343565,0.17706248331656432,0.17706248331656432
481,11,0,-1,1234,6,CCVE,529.5038,402.3656,0.022937516683435664,0.022937516683435664,0.17706248331656432,0.17706248331656432
482,11,0,-1,1234,6,CCALPeps,2789.8656,2784.3354,0.022951830578900063,0.02295355700748328,0.17704644299251673,0.17704816942109994
483,11,0,-1,2468,6,CVE,16.6696,16.0278,0.02983666459395113,0.02983666459395113,0.17016333540604886,0.17016333540604886
484,11,0,-1,2468,6,CCVE,45194.33680000001,45060.6292,0.008910881347909025,0.04164366775021679,0.15835633224978324,0.1910891186520909
485,11,0,-1,2468,6,CCALPeps,3201.107600000001,3195.601,0.02004183345397315,0.030586921152801507,0.1694130788471985,0.17995816654602687
486,11,0,-1,3702,6,CVE,18.8302,18.1474,0.16158913543557613,0.16158913543557613,0.03841086456442387,0.03841086456442387
487,11,0,-1,3702,6,CCVE,,,,,,
488,11,0,-1,3702,6,CCALPeps,3629.7564,3623.6792,0.16154999487065516,0.16155313986818454,0.038446860131815454,0.038450005129344836
489,11,0,-1,4936,6,CVE,17.71,17.0834,0.15002674830000362,0.15002674830000362,0.049973251699996384,0.049973251699996384
490,11,0,-1,4936,6,CCVE,711.4294,588.4076000000001,0.15002674830000362,0.15002674830000362,0.049973251699996384,0.049973251699996384
491,11,0,-1,4936,6,CCALPeps,2923.9668,2919.042400000001,0.15001776258891705,0.15002056730049698,0.04997943269950298,0.04998223741108297
492,11,0,-1,6170,6,CVE,17.330199999999998,16.6712,0.10080251115128684,0.10080251115128684,0.09919748884871316,0.09919748884871316
493,11,0,-1,6170,6,CCVE,3062.0208,2920.6979999999994,0.09907326715437376,0.10121177147678342,0.09878822852321656,0.10092673284562624
494,11,0,-1,6170,6,CCALPeps,3277.754400000001,3272.6774,0.09943276107072722,0.1008569193655748,0.0991430806344252,0.10056723892927276
495,11,0,-1,7404,6,CVE,17.8344,17.257,0.04863760881927871,0.04863760881927871,0.15136239118072128,0.15136239118072128
496,11,0,-1,7404,6,CCVE,,,,,,
497,11,0,-1,7404,6,CCALPeps,3020.267000000001,3015.4328,0.04864357946606228,0.04864357946606236,0.15135642053393766,0.15135642053393772
498,11,0,-1,8638,6,CVE,17.9104,17.2806,0.16159172867573238,0.16159172867573238,0.038408271324267634,0.038408271324267634
499,11,0,-1,8638,6,CCVE,574.7313999999999,430.5844,0.16159172867573238,0.16159172867573238,0.038408271324267634,0.038408271324267634
500,11,0,-1,8638,6,CCALPeps,3138.8602,3132.9422,0.16157737328540142,0.16157835761656586,0.03842164238343415,0.038422626714598576
501,11,0,-1,9872,6,CVE,17.9544,17.269000000000002,0.18961691867470454,0.18961691867470454,0.010383081325295434,0.010383081325295434
502,11,0,-1,9872,6,CCVE,624.5268,499.66760000000005,0.18960972046866092,0.18962051784943795,0.010379482150562079,0.01039027953133901
503,11,0,-1,9872,6,CCALPeps,2967.5806,2962.8769999999995,0.1895930925206307,0.1896038063198837,0.010396193680116262,0.010406907479369298
504,11,0,-1,11106,6,CVE,18.4728,17.913999999999994,0.190964,0.190964,0.009036,0.009036
505,11,0,-1,11106,6,CCVE,6809.3377999999975,6667.946000000001,0.19069605069724693,0.191476,0.008523999999999999,0.009303949302753066
506,11,0,-1,11106,6,CCALPeps,2772.649200000001,2768.021,0.1909190554173007,0.19119365358809354,0.008806346411906451,0.009080944582699304
507,11,0,-1,12340,6,CVE,17.6806,17.0926,0.09661714532373827,0.09661714532373827,0.10338285467626172,0.10338285467626172
508,11,0,-1,12340,6,CCVE,,,,,,
509,11,0,-1,12340,6,CCALPeps,3306.5158,3301.1391999999987,0.09661554362093618,0.09661769018246427,0.10338230981753573,0.10338445637906384
540,12,0,-1,1234,6,CVE,28.2016,27.592,0.11216120645516674,0.11216120645516674,0.08783879354483325,0.08783879354483325
541,12,0,-1,1234,6,CCVE,777.1388,649.8041999999998,0.11029376147643284,0.11481898800032335,0.08518101199967669,0.08970623852356717
542,12,0,-1,1234,6,CCALPeps,3260.1724,3254.5396,0.11128686575194348,0.11379741165862392,0.08620258834137609,0.08871313424805652
543,12,0,-1,2468,6,CVE,27.9992,27.4104,0.03390628206481301,0.03390628206481301,0.16609371793518696,0.16609371793518696
544,12,0,-1,2468,6,CCVE,691.9208,570.8728,0.03390628206481301,0.03390628206481301,0.16609371793518699,0.16609371793518699
545,12,0,-1,2468,6,CCALPeps,3030.258,3025.6552,0.033920672421471544,0.03392226349580005,0.16607773650419996,0.16607932757852845
546,12,0,-1,3702,6,CVE,27.8186,27.124199999999995,0.10962294485764223,0.10962294485764223,0.09037705514235776,0.09037705514235776
547,12,0,-1,3702,6,CCVE,,,,,,
548,12,0,-1,3702,6,CCALPeps,3087.1536,3082.408200000001,0.10957549795227801,0.11113240237888283,0.08886759762111715,0.09042450204772197
549,12,0,-1,4936,6,CVE,27.7998,27.2118,0.11711019974150025,0.11711019974150025,0.08288980025849978,0.08288980025849978
550,12,0,-1,4936,6,CCVE,687.4391999999997,561.6554,0.1171101997415002,0.1171101997415002,0.0828898002584998,0.0828898002584998
551,12,0,-1,4936,6,CCALPeps,3283.9978,3278.1044,0.1171155999953398,0.1171162810250691,0.0828837189749309,0.0828844000046602
552,12,0,-1,6170,6,CVE,28.4026,27.8212,0.037659176546581984,0.037659176546581984,0.16234082345341802,0.16234082345341802
553,12,0,-1,6170,6,CCVE,753.6002000000003,622.4918,0.037659176546581984,0.037659176546581984,0.16234082345341802,0.16234082345341802
554,12,0,-1,6170,6,CCALPeps,3170.375,3164.8120000000013,0.03766823138455923,0.037669647213779696,0.1623303527862203,0.16233176861544074
555,12,0,-1,7404,6,CVE,30.173400000000004,29.5704,0.16030272,0.16030272,0.03969728,0.03969728
556,12,0,-1,7404,6,CCVE,,,,,,
557,12,0,-1,7404,6,CCALPeps,3075.2476,3070.4734,0.16028697115562873,0.1602903887063874,0.03970961129361261,0.03971302884437127
558,12,0,-1,8638,6,CVE,28.8322,28.260600000000004,0.17036800000000002,0.17036800000000002,0.029632,0.029632
559,12,0,-1,8638,6,CCVE,690.99,568.0778,0.17036800000000002,0.17036800000000002,0.029632,0.029632
560,12,0,-1,8638,6,CCALPeps,3105.4662,3099.9438,0.1703390714096722,0.17033946307941278,0.029660536920587236,0.0296609285903278
561,12,0,-1,9872,6,CVE,27.6584,27.0542,0.1569132,0.1569132,0.043086800000000015,0.043086800000000015
562,12,0,-1,9872,6,CCVE,717.8844,574.5256,0.15691320000000006,0.15691320000000006,0.043086800000000015,0.043086800000000015
563,12,0,-1,9872,6,CCALPeps,3184.6502,3179.8818,0.1568879669403374,0.15688796741851546,0.04311203258148456,0.04311203305966258
564,12,0,-1,11106,6,CVE,27.2386,26.6464,0.02322041486470393,0.02322041486470393,0.17677958513529607,0.17677958513529607
565,12,0,-1,11106,6,CCVE,945.8424,808.5898,0.02234250894909965,0.02420348098975009,0.1757965190102499,0.1776574910509003
566,12,0,-1,11106,6,CCALPeps,3642.4444,3636.6490000000003,0.023213396679133108,0.0233648830657566,0.1766351169342434,0.17678660332086688
567,12,0,-1,12340,6,CVE,27.2366,26.6252,0.094390272,0.094390272,0.10560972800000001,0.10560972800000001
568,12,0,-1,12340,6,CCVE,,,,,,
569,12,0,-1,12340,6,CCALPeps,3549.8886,3545.066,0.09439454006884483,0.0943953493441102,0.10560465065588982,0.10560545993115517
600,13,0,-1,1234,6,CVE,58.3488,57.6114,0.08542835401737782,0.08542835401737782,0.11457164598262218,0.11457164598262218
601,13,0,-1,1234,6,CCVE,22650.2902,22486.6264,0.0829253488457374,0.08882756403724443,0.11117243596275556,0.11707465115426265
602,13,0,-1,1234,6,CCALPeps,4423.4008,4417.9718,0.08396244261969381,0.08784080875267597,0.11215919124732401,0.1160375573803062
603,13,0,-1,2468,6,CVE,65.0406,64.30420000000001,0.07404,0.07404,0.12596000000000002,0.12596000000000002
604,13,0,-1,2468,6,CCVE,2573.041,2430.3582,0.07404000000000001,0.07404000000000001,0.12596000000000002,0.12596000000000002
605,13,0,-1,2468,6,CCALPeps,3819.427000000001,3813.1484000000014,0.07405199367749699,0.0740519936774971,0.12594800632250291,0.125948006322503
606,13,0,-1,3702,6,CVE,65.301,64.6114,0.1536151033413067,0.1536151033413067,0.04638489665869329,0.04638489665869329
607,13,0,-1,3702,6,CCVE,,,,,,
608,13,0,-1,3702,6,CCALPeps,4346.7268,4341.7112,0.15332671458669406,0.1550551296897705,0.044944870310229486,0.046673285413305975
609,13,0,-1,4936,6,CVE,63.60079999999999,62.983999999999995,0.03321562351779478,0.03321562351779478,0.16678437648220526,0.16678437648220526
610,13,0,-1,4936,6,CCVE,2945.7992000000013,2765.138,0.03321562351779478,0.03321562351779478,0.1667843764822052,0.1667843764822052
611,13,0,-1,4936,6,CCALPeps,4230.4540000000015,4223.9166,0.03323065446670508,0.033230755490125954,0.16676924450987404,0.16676934553329492
612,13,0,-1,6170,6,CVE,58.42719999999999,57.7632,0.06517418052519036,0.06517418052519036,0.13482581947480965,0.13482581947480965
613,13,0,-1,6170,6,CCVE,6258.6432,6094.0224,0.06513098932210397,0.06527044229964413,0.13472955770035588,0.13486901067789606
614,13,0,-1,6170,6,CCALPeps,3460.2882,3454.9134,0.06516422183569029,0.06525692935975068,0.13474307064024932,0.13483577816430972
615,13,0,-1,7404,6,CVE,61.9338,61.3308,0.15676500000000002,0.15676500000000002,0.04323500000000001,0.04323500000000001
616,13,0,-1,7404,6,CCVE,,,,,,
617,13,0,-1,7404,6,CCALPeps,3618.3286,3613.3414,0.15673601545024946,0.15673695343857647,0.04326304656142357,0.043263984549750535
618,13,0,-1,8638,6,CVE,59.3756,58.6112,0.04140968800000002,0.04140968800000002,0.15859031199999998,0.15859031199999998
619,13,0,-1,8638,6,CCVE,3533.4652,3380.9866,0.04140371200000001,0.04141262601032465,0.15858737398967535,0.158596288
620,13,0,-1,8638,6,CCALPeps,3670.9058000000014,3665.8568000000014,0.04142985734285155,0.04143773463622583,0.1585622653637742,0.15857014265714847
621,13,0,-1,9872,6,CVE,60.5564,59.99899999999999,0.134413248,0.134413248,0.065586752,0.065586752
622,13,0,-1,9872,6,CCVE,2921.138,2773.954,0.133784576,0.134426624,0.06557337599999999,0.06621542400000001
623,13,0,-1,9872,6,CCALPeps,4332.0802,4327.1762,0.13376579743845055,0.1344073448059734,0.0655926551940266,0.06623420256154944
624,13,0,-1,11106,6,CVE,63.697,63.0456,0.0066344429851760405,0.0066344429851760405,0.19336555701482397,0.19336555701482397
625,13,0,-1,11106,6,CCVE,3451.2702,3306.9758,0.006634442985176044,0.006634442985176044,0.19336555701482397,0.19336555701482397
626,13,0,-1,11106,6,CCALPeps,4009.8672,4004.9114,0.0066698520528676005,0.00666985547950395,0.19333014452049604,0.1933301479471324
627,13,0,-1,12340,6,CVE,60.86559999999999,60.19879999999999,0.08552049698197921,0.08552049698197921,0.11447950301802075,0.11447950301802075
628,13,0,-1,12340,6,CCVE,,,,,,
629,13,0,-1,12340,6,CCALPeps,4295.3958,4290.109,0.08552787280771354,0.08553508303000662,0.11446491696999335,0.11447212719228647
660,14,0,-1,1234,6,CVE,94.9168,94.3044,0.05355552998657157,0.05355552998657157,0.14644447001342842,0.14644447001342842
661,14,0,-1,1234,6,CCVE,4435.9502,4292.3966,0.05355552998657157,0.05355552998657157,0.14644447001342845,0.14644447001342845
662,14,0,-1,1234,6,CCALPeps,3954.6146,3949.4154,0.05359464986113977,0.05359551346558918,0.14640448653441082,0.14640535013886025
663,14,0,-1,2468,6,CVE,95.8248,95.2154,0.189995968,0.189995968,0.010004032,0.010004032
664,14,0,-1,2468,6,CCVE,4533.4416,4389.4025999999985,0.189995968,0.189995968,0.010004031999999998,0.010004031999999998
665,14,0,-1,2468,6,CCALPeps,4276.027799999999,4270.6798,0.1899776501241104,0.18997765837263209,0.010022341627367912,0.010022349875889592
666,14,0,-1,3702,6,CVE,95.8352,95.253,0.06489751856134117,0.06489751856134117,0.13510248143865886,0.13510248143865886
667,14,0,-1,3702,6,CCVE,,,,,,
668,14,0,-1,3702,6,CCALPeps,4394.0478,4387.8665999999985,0.06478967401599675,0.06493895701461448,0.13506104298538552,0.13521032598400326
669,14,0,-1,4936,6,CVE,101.389,100.7848,0.043305014,0.043305014,0.15669498600000006,0.15669498600000006
670,14,0,-1,4936,6,CCVE,4686.1398,4522.435799999998,0.04328877799999999,0.043305212,0.156694788,0.15671122199999998
671,14,0,-1,4936,6,CCALPeps,4713.794199999998,4708.5932,0.04329507821070548,0.04331571423927315,0.15668428576072685,0.15670492178929452
672,14,0,-1,6170,6,CVE,95.4212,94.8062,0.17393552375937044,0.17393552375937044,0.02606447624062953,0.02606447624062953
673,14,0,-1,6170,6,CCVE,4982.329599999999,4831.3301999999985,0.17388524534436614,0.17398580225488874,0.02601419774511126,0.026114754655633843
674,14,0,-1,6170,6,CCALPeps,3410.2026,3404.9936,0.17385855220099988,0.17391027648447607,0.026089723515523917,0.026141447799000118
675,14,0,-1,7404,6,CVE,97.7272,97.0352,0.016,0.016,0.184,0.184
676,14,0,-1,7404,6,CCVE,,,,,,
677,14,0,-1,7404,6,CCALPeps,4142.402,4136.4458,0.016021798819818037,0.016023394341097858,0.1839766056589021,0.18397820118018202
678,14,0,-1,8638,6,CVE,98.2458,97.63600000000001,0.016,0.016,0.184,0.184
679,14,0,-1,8638,6,CCVE,4304.0782,4153.2296000000015,0.016000000000000004,0.016000000000000004,0.184,0.184
680,14,0,-1,8638,6,CCALPeps,3495.5559999999996,3490.655,0.016028996660177985,0.016035190801687766,0.18396480919831226,0.18397100333982205
681,14,0,-1,9872,6,CVE,94.2862,93.6496,0.17387648118822696,0.17387648118822696,0.026123518811773057,0.026123518811773057
682,14,0,-1,9872,6,CCVE,4845.3306,4683.9114,0.17387648118822693,0.17387648118822693,0.02612351881177306,0.02612351881177306
683,14,0,-1,9872,6,CCALPeps,4354.482399999999,4349.2132,0.17384497192087967,0.17386145643005912,0.026138543569940883,0.026155028079120325
684,14,0,-1,11106,6,CVE,95.9468,95.327,0.11038367999999996,0.11038367999999996,0.08961632,0.08961632
685,14,0,-1,11106,6,CCVE,4204.0816,4049.4856,0.110248992,0.110572128,0.08942787199999999,0.08975100800000001
686,14,0,-1,11106,6,CCALPeps,4082.6206,4076.7572,0.11037145837814744,0.11044159373258647,0.08955840626741353,0.08962854162185256
687,14,0,-1,12340,6,CVE,95.6734,94.9924,0.07945999999999999,0.07945999999999999,0.12054000000000001,0.12054000000000001
688,14,0,-1,12340,6,CCVE,,,,,,
689,14,0,-1,12340,6,CCALPeps,4183.5836,4177.9434,0.0794617264020826,0.07946312198335251,0.1205368780166475,0.1205382735979174
720,15,0,-1,1234,6,CVE,309.7812,309.1948,0.15937764453128522,0.15937764453128522,0.04062235546871478,0.04062235546871478
721,15,0,-1,1234,6,CCVE,17812.431399999998,17634.826999999994,0.13884333196482188,0.16155891610917647,0.03844108389082354,0.06115666803517812
722,15,0,-1,1234,6,CCALPeps,5133.645999999999,5127.654799999998,0.1405884087449914,0.15976171640110995,0.040238283598890055,0.05941159125500861
723,15,0,-1,2468,6,CVE,302.901,302.34399999999994,0.012,0.012,0.188,0.188
724,15,0,-1,2468,6,CCVE,19928.015,19756.322000000004,0.012,0.012,0.188,0.188
725,15,0,-1,2468,6,CCALPeps,4992.4346,4986.5654,0.012017600239576074,0.012032791681535784,0.1879672083184642,0.1879823997604239
726,15,0,-1,3702,6,CVE,308.09440000000006,307.488,0.0733379642826466,0.0733379642826466,0.1266620357173534,0.1266620357173534
727,15,0,-1,3702,6,CCVE,,,,,,
728,15,0,-1,3702,6,CCALPeps,5346.2844,5340.2512000000015,0.07333102666444508,0.07335190869671081,0.1266480913032892,0.1266689733355549
729,15,0,-1,4936,6,CVE,296.2918,295.7514,0.184624448,0.184624448,0.015375552000000002,0.015375552000000002
730,15,0,-1,4936,6,CCVE,28613.179199999995,28450.7818,0.18458834600000001,0.184652696,0.015347304000000003,0.015411653999999997
731,15,0,-1,4936,6,CCALPeps,5839.569,5833.108600000001,0.1845762848914069,0.1846224451689976,0.015377554831002385,0.015423715108593106
732,15,0,-1,6170,6,CVE,311.8402,311.2913999999999,0.09295726185344293,0.09295726185344293,0.10704273814655707,0.10704273814655707
733,15,0,-1,6170,6,CCVE,15398.332,15221.5974,0.09295726185344293,0.09295726185344293,0.10704273814655707,0.10704273814655707
734,15,0,-1,6170,6,CCALPeps,3695.5012,3689.9888,0.0929646024612606,0.09296462950169124,0.10703537049830876,0.1070353975387394
735,15,0,-1,7404,6,CVE,281.26460000000003,280.69780000000003,0.17728000000000002,0.17728000000000002,0.022720000000000004,0.022720000000000004
736,15,0,-1,7404,6,CCVE,,,,,,
737,15,0,-1,7404,6,CCALPeps,5266.8202,5260.506599999999,0.17722757999505867,0.17722904728760175,0.022770952712398262,0.02277242000494133
738,15,0,-1,8638,6,CVE,322.5038,321.9736,0.19016,0.19016,0.009840000000000002,0.009840000000000002
739,15,0,-1,8638,6,CCVE,16310.0096,16142.4152,0.19016,0.19016,0.009839999999999998,0.009839999999999998
740,15,0,-1,8638,6,CCALPeps,4533.272599999998,4527.143,0.1901157007369645,0.19011718673640826,0.009882813263591772,0.009884299263035443
741,15,0,-1,9872,6,CVE,307.9848,307.43140000000005,0.015042532757923228,0.015042532757923228,0.1849574672420768,0.1849574672420768
742,15,0,-1,9872,6,CCVE,16943.499,16770.4452,0.015042532757923216,0.015042532757923216,0.1849574672420768,0.1849574672420768
743,15,0,-1,9872,6,CCALPeps,5460.313,5454.395,0.01505994017749609,0.015078181029471631,0.1849218189705284,0.18494005982250392
744,15,0,-1,11106,6,CVE,305.5604,304.9424,0.1695376,0.1695376,0.030462399999999987,0.030462399999999987
745,15,0,-1,11106,6,CCVE,19229.7124,19062.1634,0.1695376,0.1695376,0.030462400000000008,0.030462400000000008
746,15,0,-1,11106,6,CCALPeps,5401.7224000000015,5395.9886,0.16952333772795278,0.16952339772494926,0.030476602275050762,0.030476662272047195
747,15,0,-1,12340,6,CVE,312.2996,311.7614,0.1108216,0.1108216,0.08917839999999999,0.08917839999999999
748,15,0,-1,12340,6,CCVE,,,,,,
749,15,0,-1,12340,6,CCALPeps,4893.8512,4887.115,0.11081195095534588,0.11081920059783172,0.08918079940216828,0.0891880490446541
780,16,0,-1,1234,6,CVE,489.5867999999999,489.0434,0.18175888430801626,0.18175888430801626,0.018241115691983768,0.018241115691983768
781,16,0,-1,1234,6,CCVE,21177.8004,20998.7958,0.1817588843080162,0.1817588843080162,0.018241115691983768,0.018241115691983768
782,16,0,-1,1234,6,CCALPeps,4608.182800000001,4602.6026,0.18172513887193106,0.18172542710309786,0.01827457289690216,0.01827486112806897
783,16,0,-1,2468,6,CVE,492.14519999999993,491.61199999999997,0.024523375204196857,0.024523375204196857,0.17547662479580314,0.17547662479580314
784,16,0,-1,2468,6,CCVE,20305.2766,20128.968999999997,0.024523375204196854,0.024523375204196854,0.17547662479580314,0.17547662479580314
785,16,0,-1,2468,6,CCALPeps,5532.479600000002,5526.4334,0.024541162371974613,0.024541392832493902,0.1754586071675061,0.1754588376280254
786,16,0,-1,3702,6,CVE,540.9775999999998,540.4490000000002,0.12630193963198216,0.12630193963198216,0.07369806036801788,0.07369806036801788
787,16,0,-1,3702,6,CCVE,,,,,,
788,16,0,-1,3702,6,CCALPeps,5240.8302,5235.163600000001,0.12627459752267042,0.1262965320911199,0.07370346790888009,0.07372540247732957
789,16,0,-1,4936,6,CVE,514.0994,513.4976,0.06767999999999999,0.06767999999999999,0.13232,0.13232
790,16,0,-1,4936,6,CCVE,21211.1588,21055.032000000007,0.06767999999999999,0.06767999999999999,0.13232000000000002,0.13232000000000002
791,16,0,-1,4936,6,CCALPeps,4708.5906,4701.990800000001,0.0676939849648935,0.06769398496489364,0.13230601503510636,0.1323060150351065
792,16,0,-1,6170,6,CVE,473.0552,472.5484,0.06967470461541123,0.06967470461541123,0.1303252953845888,0.1303252953845888
793,16,0,-1,6170,6,CCVE,23161.5684,22997.97,0.0696747046154112,0.0696747046154112,0.1303252953845888,0.1303252953845888
794,16,0,-1,6170,6,CCALPeps,5433.3928,5427.7108,0.06969427299007427,0.06969447916667965,0.13030552083332034,0.1303057270099257
795,16,0,-1,7404,6,CVE,457.0766,456.5766,0.10486855891076433,0.10486855891076433,0.09513144108923567,0.09513144108923567
796,16,0,-1,7404,6,CCVE,,,,,,
797,16,0,-1,7404,6,CCALPeps,4823.9332,4817.7592,0.10487772610252352,0.1048893978290632,0.0951106021709368,0.09512227389747648
798,16,0,-1,8638,6,CVE,489.806,489.2766,0.07959999999999998,0.07959999999999998,0.12040000000000005,0.12040000000000005
799,16,0,-1,8638,6,CCVE,20645.8086,20461.7374,0.07959999999999998,0.07959999999999998,0.12040000000000002,0.12040000000000002
800,16,0,-1,8638,6,CCALPeps,5386.4816,5379.8164,0.07960935976742492,0.0796193832344885,0.12038061676551153,0.12039064023257505
801,16,0,-1,9872,6,CVE,481.905,481.3514,0.08339904284613467,0.08339904284613467,0.11660095715386527,0.11660095715386527
802,16,0,-1,9872,6,CCVE,20121.003,19942.6524,0.08339904284613467,0.08339904284613467,0.11660095715386536,0.11660095715386536
803,16,0,-1,9872,6,CCALPeps,4841.885800000001,4835.9524,0.08339923147192102,0.08339923149571088,0.11660076850428913,0.11660076852807895
804,16,0,-1,11106,6,CVE,488.9062,488.3942,0.11549421524247942,0.11549421524247942,0.08450578475752057,0.08450578475752057
805,16,0,-1,11106,6,CCVE,25148.112,24961.506,0.1050938337964242,0.12680711348280488,0.07319288651719512,0.0949061662035758
806,16,0,-1,11106,6,CCALPeps,5592.485,5586.6453999999985,0.11548233826730653,0.11641950678257093,0.08358049321742908,0.08451766173269347
807,16,0,-1,12340,6,CVE,487.6808,487.1498,0.08699713571117589,0.08699713571117589,0.11300286428882413,0.11300286428882413
808,16,0,-1,12340,6,CCVE,,,,,,
809,16,0,-1,12340,6,CCALPeps,6417.2652,6411.428000000001,0.08691234652688726,0.08706533625290744,0.11293466374709255,0.11308765347311275
840,17,0,-1,1234,6,CVE,1899.9506,1899.3612,0.1817611235519337,0.1817611235519337,0.018238876448066297,0.018238876448066297
841,17,0,-1,1234,6,CCVE,82561.19940000001,82392.9152,0.1817611235519337,0.1817611235519337,0.01823887644806629,0.01823887644806629
842,17,0,-1,1234,6,CCALPeps,5755.9152,5748.769399999999,0.1817273871434984,0.18172767532433184,0.01827232467566815,0.018272612856501613
843,17,0,-1,2468,6,CVE,1878.9854000000007,1878.398,0.02452345850201348,0.02452345850201348,0.17547654149798653,0.17547654149798653
844,17,0,-1,2468,6,CCVE,78541.7322,78371.23439999999,0.02452345850201348,0.02452345850201348,0.17547654149798653,0.17547654149798653
845,17,0,-1,2468,6,CCALPeps,5968.9768,5963.226,0.024541245301428254,0.02454147606072435,0.17545852393927566,0.17545875469857175
846,17,0,-1,3702,6,CVE,1890.5062000000007,1889.9126,0.1264401726439467,0.1264401726439467,0.07355982735605332,0.07355982735605332
847,17,0,-1,3702,6,CCVE,,,,,,
848,17,0,-1,3702,6,CCALPeps,6479.373600000001,6473.4748,0.1264126393217881,0.12643460415179306,0.07356539584820695,0.0735873606782119
849,17,0,-1,4936,6,CVE,1808.1592,1807.5564,0.06768000000000003,0.06768000000000003,0.13232,0.13232
850,17,0,-1,4936,6,CCVE,83376.2024,83209.6424,0.06767999999999999,0.06767999999999999,0.13232000000000002,0.13232000000000002
851,17,0,-1,4936,6,CCALPeps,5336.9078,5331.114200000001,0.06769398496489352,0.06769398496489362,0.13230601503510636,0.13230601503510647
852,17,0,-1,6170,6,CVE,1948.2788,1947.6656000000007,0.07171035255327311,0.07171035255327311,0.12828964744672688,0.12828964744672688
853,17,0,-1,6170,6,CCVE,92675.628,92495.545,0.0717103525532731,0.0717103525532731,0.1282896474467269,0.1282896474467269
854,17,0,-1,6170,6,CCALPeps,6504.1403999999975,6498.2725999999975,0.07172686948045101,0.07172697708174486,0.12827302291825515,0.12827313051954894
855,17,0,-1,7404,6,CVE,1828.3768,1827.7848,0.1048427241216728,0.1048427241216728,0.0951572758783272,0.0951572758783272
