,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
80,3,0,50594,6,CCVE,1261.013,243.979,0.7315999435049602,0.7315999435049602,0.2684000564950398,0.2684000564950398,5.0,2.0
81,3,0,50594,6,CCALPeps,3366.278,3249.113,0.7314906580216305,0.7315165481306733,0.26848345186932665,0.26850934197836945,5.0,2.0
82,3,0,51828,6,CCVE,inf,inf,,,,,5.0,2.0
83,3,0,51828,6,CCALPeps,3043.886,2917.315,0.5066290759164331,0.9997744046985084,0.0002255953014915768,0.49337092408356686,5.0,2.0
84,3,0,53062,6,CCVE,1200.964,244.986,0.04702031163250149,0.04702031163250149,0.9529796883674985,0.9529796883674985,5.0,2.0
85,3,0,53062,6,CCALPeps,4008.45,3884.489,0.047207268105478394,0.04720726810547847,0.9527927318945215,0.9527927318945216,5.0,2.0
86,3,0,54296,6,CCVE,1203.112,253.151,0.9054214919252179,0.9054214919252179,0.09457850807478205,0.09457850807478205,5.0,2.0
87,3,0,54296,6,CCALPeps,3465.739,3340.077,0.9053283923592104,0.9053283923592105,0.09467160764078955,0.09467160764078963,5.0,2.0
88,3,0,55530,6,CCVE,inf,inf,,,,,5.0,2.0
89,3,0,55530,6,CCALPeps,3127.838,3005.036,0.6880378880110776,0.8155074895208351,0.18449251047916493,0.31196211198892243,5.0,2.0
90,3,0,56764,6,CCVE,inf,inf,,,,,5.0,2.0
91,3,0,56764,6,CCALPeps,3730.356,3604.115,0.3947923364499742,0.8309762183375854,0.1690237816624146,0.6052076635500259,5.0,2.0
92,3,0,57998,6,CCVE,1435.382,315.63,0.33143419397595253,0.33143419397595253,0.6685658060240475,0.6685658060240475,5.0,2.0
93,3,0,57998,6,CCALPeps,3298.375,3154.201,0.331533937677994,0.3315617234967465,0.6684382765032535,0.668466062322006,5.0,2.0
94,3,0,59232,6,CCVE,inf,inf,,,,,5.0,2.0
95,3,0,59232,6,CCALPeps,6102.083,5959.019,0.0004113431401435889,0.7695267927278733,0.23047320727212672,0.9995886568598564,5.0,2.0
96,3,0,60466,6,CCVE,inf,inf,,,,,5.0,2.0
97,3,0,60466,6,CCALPeps,3201.991,3089.309,0.03775106014792453,0.3645832049224472,0.6354167950775528,0.9622489398520755,5.0,2.0
