,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
133,4,0,20978,6,CCALPeps,4016.453,3907.126,0.4507119464575979,0.45071194645759843,0.5492880535424016,0.5492880535424021,6.0,2.0
134,4,0,22212,6,CCVE,1504.863,388.099,0.3159193751132932,0.3159193751132932,0.6840806248867067,0.6840806248867067,6.0,2.0
135,4,0,22212,6,CCALPeps,4397.684,4284.736,0.3158996804281699,0.3159140451174482,0.6840859548825517,0.68410031957183,6.0,2.0
136,4,0,23446,6,CCVE,1466.749,369.968,0.09593005005433923,0.09593005005433923,0.9040699499456608,0.9040699499456608,6.0,2.0
137,4,0,23446,6,CCALPeps,4543.316,4434.081,0.09605634225873619,0.09609202170988784,0.9039079782901122,0.9039436577412638,6.0,2.0
138,4,0,24680,6,CCVE,1446.325,383.684,0.9473371274704181,0.9473371274704181,0.05266287252958193,0.05266287252958193,6.0,2.0
139,4,0,24680,6,CCALPeps,4217.413,4113.699,0.9472097830051713,0.9472097830051714,0.052790216994828595,0.05279021699482866,6.0,2.0
140,4,0,25914,6,CCVE,1481.618,372.511,0.7339977098561621,0.7339977098561621,0.2660022901438379,0.2660022901438379,6.0,2.0
141,4,0,25914,6,CCALPeps,4296.848,4189.358,0.7339900951301093,0.7339900951301097,0.2660099048698903,0.2660099048698907,6.0,2.0
142,4,0,27148,6,CCVE,,,,,,,6.0,2.0
143,4,0,27148,6,CCALPeps,4438.504,4278.621,0.39649847961178414,0.8421387534368832,0.15786124656311684,0.6035015203882159,6.0,2.0
144,4,0,28382,6,CCVE,,,,,,,6.0,2.0
145,4,0,28382,6,CCALPeps,4361.28,4216.998,0.0652324113654756,0.08505876467072937,0.9149412353292706,0.9347675886345244,6.0,2.0
146,4,0,29616,6,CCVE,1380.16,334.184,0.1831228678905356,0.1831228678905356,0.8168771321094641,0.8168771321094641,6.0,2.0
147,4,0,29616,6,CCALPeps,4253.448,4150.802,0.18332460966548472,0.18332460966548492,0.8166753903345151,0.8166753903345153,6.0,2.0
148,4,0,30850,6,CCVE,1628.327,527.994,0.1967580792554907,0.1967580792554907,0.8032419207445094,0.8032419207445094,6.0,2.0
149,4,0,30850,6,CCALPeps,4473.891,4366.073,0.1968459778014538,0.19684597780145408,0.8031540221985459,0.8031540221985461,6.0,2.0
150,4,0,32084,6,CCVE,1432.831,381.444,0.6018757035163423,0.6018757035163423,0.3981242964836576,0.3981242964836576,6.0,2.0
151,4,0,32084,6,CCALPeps,4364.126,4261.397,0.6018180633692652,0.6018180633692658,0.3981819366307342,0.39818193663073476,6.0,2.0
152,4,0,33318,6,CCVE,1523.026,378.212,0.5694281276257872,0.5694281276257872,0.4305718723742128,0.4305718723742128,6.0,2.0
153,4,0,33318,6,CCALPeps,4263.668,4156.585,0.569323706006426,0.5693237060064265,0.43067629399357354,0.430676293993574,6.0,2.0
154,4,0,34552,6,CCVE,1385.431,378.471,0.3069697810567412,0.3069697810567412,0.6930302189432586,0.6930302189432586,6.0,2.0
155,4,0,34552,6,CCALPeps,4515.364,4406.422,0.3070936708678888,0.30709367086788913,0.6929063291321109,0.6929063291321111,6.0,2.0
156,4,0,35786,6,CCVE,1609.7,441.649,0.2704127644992368,0.2704127644992368,0.7295872355007634,0.7295872355007634,6.0,2.0
157,4,0,35786,6,CCALPeps,4236.984,4130.389,0.27091741518644946,0.2709174151864499,0.72908258481355,0.7290825848135505,6.0,2.0
158,4,0,37020,6,CCVE,1372.99,373.509,0.3474047598657998,0.3474047598657998,0.6525952401342002,0.6525952401342002,6.0,2.0
159,4,0,37020,6,CCALPeps,4255.356,4151.387,0.3475505802031536,0.3475505802031539,0.6524494197968461,0.6524494197968465,6.0,2.0
160,4,0,38254,6,CCVE,,,,,,,6.0,2.0
161,4,0,38254,6,CCALPeps,4604.656,4448.103,0.7083385405434266,0.8385543821160544,0.16144561788394568,0.29166145945657335,6.0,2.0
162,4,0,39488,6,CCVE,1568.927,379.763,0.7758307563932656,0.7758307563932656,0.2241692436067344,0.2241692436067344,6.0,2.0
163,4,0,39488,6,CCALPeps,4350.399,4239.084,0.7753684608079006,0.7753684608079009,0.2246315391920991,0.2246315391920994,6.0,2.0
164,4,0,40722,6,CCVE,1475.181,311.977,0.4270513755295283,0.4270513755295283,0.5729486244704717,0.5729486244704717,6.0,2.0
165,4,0,40722,6,CCALPeps,4109.842,4001.701,0.4270784820224704,0.4270784820224708,0.5729215179775292,0.5729215179775295,6.0,2.0
166,4,0,41956,6,CCVE,1721.601,563.301,0.38491966564927393,0.38491966564927393,0.6150803343507263,0.6150803343507263,6.0,2.0
167,4,0,41956,6,CCALPeps,3978.238,3867.688,0.384926027441124,0.3849260274411244,0.6150739725588756,0.6150739725588761,6.0,2.0
168,4,0,43190,6,CCVE,,,,,,,6.0,2.0
169,4,0,43190,6,CCALPeps,4681.354,4578.275,0.7759304345172763,0.9003579850691227,0.09964201493087732,0.22406956548272372,6.0,2.0
170,4,0,44424,6,CCVE,1432.287,361.281,0.31880000000000003,0.31880000000000003,0.6812,0.6812,6.0,2.0
171,4,0,44424,6,CCALPeps,4155.286,4060.13,0.3188299173844013,0.31882991738440175,0.6811700826155982,0.6811700826155986,6.0,2.0
172,4,0,45658,6,CCVE,,,,,,,6.0,2.0
173,4,0,45658,6,CCALPeps,4421.642,4280.157,0.5143187376630134,0.5499910956551803,0.45000890434481966,0.4856812623369866,6.0,2.0
174,4,0,46892,6,CCVE,1390.823,331.411,0.7185254440115164,0.7185254440115164,0.2814745559884836,0.2814745559884836,6.0,2.0
175,4,0,46892,6,CCALPeps,4281.299,4177.746,0.7183967520693904,0.7183967520693907,0.2816032479306093,0.28160324793060965,6.0,2.0
176,4,0,48126,6,CCVE,1374.525,331.112,0.6869403249621419,0.6869403249621419,0.3130596750378581,0.3130596750378581,6.0,2.0
177,4,0,48126,6,CCALPeps,3719.395,3617.758,0.6868876670340507,0.6868876670340509,0.3131123329659491,0.3131123329659493,6.0,2.0
178,4,0,49360,6,CCVE,1372.82,356.976,0.2291560397169083,0.2291560397169083,0.7708439602830915,0.7708439602830915,6.0,2.0
179,4,0,49360,6,CCALPeps,4418.539,4307.11,0.22922642669519802,0.22922642669519827,0.7707735733048017,0.770773573304802,6.0,2.0
180,4,0,50594,6,CCVE,1768.845,412.563,0.5834218682260472,0.5834218682260472,0.41657813177395275,0.41657813177395275,6.0,2.0
181,4,0,50594,6,CCALPeps,5320.377,5202.231,0.583460540199845,0.5834888614055816,0.41651113859441835,0.41653945980015505,6.0,2.0
182,4,0,51828,6,CCVE,1413.712,322.533,0.5643548291889117,0.5643548291889117,0.4356451708110883,0.4356451708110883,6.0,2.0
183,4,0,51828,6,CCALPeps,4409.627,4261.316,0.5643437032795875,0.5643437032795879,0.4356562967204121,0.43565629672041245,6.0,2.0
184,4,0,53062,6,CCVE,1612.382,399.006,0.5194368864948411,0.5194368864948411,0.4805631135051588,0.4805631135051588,6.0,2.0
185,4,0,53062,6,CCALPeps,4647.77,4546.068,0.5190324711952968,0.5190338061970141,0.4809661938029859,0.48096752880470317,6.0,2.0
186,4,0,54296,6,CCVE,,,,,,,6.0,2.0
187,4,0,54296,6,CCALPeps,4875.78,4778.255,0.43324895432352706,0.8363374263857326,0.1636625736142674,0.5667510456764729,6.0,2.0
188,4,0,55530,6,CCVE,1799.546,455.58,0.0490190280683276,0.0490190280683276,0.9509809719316725,0.9509809719316725,6.0,2.0
189,4,0,55530,6,CCALPeps,4647.979,4499.107,0.04912811479940053,0.04912811479940062,0.9508718852005994,0.9508718852005995,6.0,2.0
190,4,0,56764,6,CCVE,1814.41,442.263,0.18620624941353103,0.18620624941353103,0.813793750586469,0.813793750586469,6.0,2.0
191,4,0,56764,6,CCALPeps,4538.417,4423.812,0.18631610695894044,0.1863161069589407,0.8136838930410593,0.8136838930410596,6.0,2.0
192,4,0,57998,6,CCVE,1844.32,487.658,0.4574978721057267,0.4574978721057267,0.5425021278942734,0.5425021278942734,6.0,2.0
193,4,0,57998,6,CCALPeps,4543.195,4426.994,0.457521516706434,0.4575215167064344,0.5424784832935656,0.5424784832935661,6.0,2.0
194,4,0,59232,6,CCVE,,,,,,,6.0,2.0
195,4,0,59232,6,CCALPeps,4558.077,4443.26,0.4299024142953652,0.4325567027880176,0.5674432972119824,0.5700975857046349,6.0,2.0
196,4,0,60466,6,CCVE,1756.227,490.556,0.7539531278097162,0.7539531278097162,0.24604687219028376,0.24604687219028376,6.0,2.0
197,4,0,60466,6,CCALPeps,4578.486,4438.154,0.7539301469484461,0.7539301469484463,0.2460698530515537,0.24606985305155393,6.0,2.0
198,4,0,61700,6,CCVE,1733.399,522.313,0.7691514303584296,0.7691514303584296,0.23084856964157044,0.23084856964157044,6.0,2.0
199,4,0,61700,6,CCALPeps,4740.558,4610.957,0.7689998336303185,0.768999833630319,0.23100016636968107,0.23100016636968143,6.0,2.0
200,5,0,1234,6,CCVE,5365.084,3641.39,0.3269763731085971,0.3269763731085971,0.6730236268914029,0.6730236268914029,8.0,4.0
201,5,0,1234,6,CCALPeps,6574.475,6408.042,0.3272471771137277,0.32724717711372814,0.6727528228862718,0.6727528228862723,8.0,4.0
202,5,0,2468,6,CCVE,5483.233,4124.556,0.6592683614872572,0.6592683614872572,0.34073163851274274,0.34073163851274274,8.0,4.0
203,5,0,2468,6,CCALPeps,7201.831,7089.154,0.6592289763331485,0.6592296970543883,0.3407703029456117,0.3407710236668515,8.0,4.0
204,5,0,3702,6,CCVE,5525.193,4189.329,0.7944008588458166,0.7944008588458166,0.20559914115418348,0.20559914115418348,8.0,4.0
205,5,0,3702,6,CCALPeps,6886.187,6704.687,0.7943254961008929,0.7943254961008933,0.2056745038991067,0.2056745038991071,8.0,4.0
206,5,0,4936,6,CCVE,,,,,,,8.0,4.0
207,5,0,4936,6,CCALPeps,6742.27,6590.742,0.5946436887638299,0.5946436887638304,0.4053563112361696,0.4053563112361701,8.0,4.0
208,5,0,6170,6,CCVE,5709.936,4122.743,0.3621469267173198,0.3621469267173198,0.6378530732826803,0.6378530732826803,8.0,4.0
209,5,0,6170,6,CCALPeps,6512.617,6402.911,0.36218247240640133,0.3621824724064019,0.6378175275935981,0.6378175275935987,8.0,4.0
210,5,0,7404,6,CCVE,5049.366,3629.996,0.21272494611961565,0.21272494611961565,0.7872750538803847,0.7872750538803847,8.0,4.0
211,5,0,7404,6,CCALPeps,6400.062,6166.944,0.21286921953605478,0.212869219536055,0.787130780463945,0.7871307804639452,8.0,4.0
212,5,0,8638,6,CCVE,5922.741,4669.153,0.5877825389028482,0.5877825389028482,0.41221746109715185,0.41221746109715185,8.0,4.0
213,5,0,8638,6,CCALPeps,6129.49,6017.699,0.5868376854297002,0.5868376854297008,0.41316231457029917,0.41316231457029984,8.0,4.0
214,5,0,9872,6,CCVE,5220.59,3960.116,0.7814530549385137,0.7814530549385137,0.21854694506148625,0.21854694506148625,8.0,4.0
215,5,0,9872,6,CCALPeps,6454.298,6349.43,0.7812307684660384,0.7812307684660387,0.21876923153396133,0.21876923153396155,8.0,4.0
216,5,0,11106,6,CCVE,4974.161,3640.311,0.4086678135813803,0.4086678135813803,0.5913321864186196,0.5913321864186196,8.0,4.0
217,5,0,11106,6,CCALPeps,6570.927,6363.628,0.4086783916095048,0.4086783916095056,0.5913216083904944,0.5913216083904952,8.0,4.0
218,5,0,12340,6,CCVE,5583.83,4239.239,0.2336336903763757,0.2336336903763757,0.7663663096236241,0.7663663096236241,8.0,4.0
219,5,0,12340,6,CCALPeps,6366.695,6230.356,0.23376524938626755,0.2337664088523409,0.7662335911476591,0.7662347506137325,8.0,4.0
220,5,0,13574,6,CCVE,inf,inf,,,,,8.0,4.0
221,5,0,13574,6,CCALPeps,6553.742,6447.515,0.5558998657,0.5586601213381583,0.44133987866184166,0.44410013429999995,8.0,4.0
222,5,0,14808,6,CCVE,5728.62,4334.073,0.5886547364106677,0.5886547364106677,0.4113452635893324,0.4113452635893324,8.0,4.0
223,5,0,14808,6,CCALPeps,6009.152,5905.797,0.5885994426203659,0.5885994426203667,0.4114005573796333,0.4114005573796341,8.0,4.0
224,5,0,16042,6,CCVE,5591.432,4290.761,0.5926028113149779,0.5926028113149779,0.40739718868502206,0.40739718868502206,8.0,4.0
225,5,0,16042,6,CCALPeps,5914.564,5802.976,0.5924481072714525,0.5924481072714531,0.40755189272854686,0.40755189272854747,8.0,4.0
226,5,0,17276,6,CCVE,5068.423,3753.534,0.5547852687580159,0.5547852687580159,0.44521473124198413,0.44521473124198413,8.0,4.0
227,5,0,17276,6,CCALPeps,6270.721,6157.33,0.554558525058298,0.5545585250582985,0.4454414749417015,0.44544147494170205,8.0,4.0
228,5,0,18510,6,CCVE,5393.08,3720.738,0.33839704626763795,0.33839704626763795,0.6616029537323621,0.6616029537323621,8.0,4.0
229,5,0,18510,6,CCALPeps,6213.203,6062.861,0.3384964934509407,0.3384964934509411,0.6615035065490589,0.6615035065490593,8.0,4.0
230,5,0,19744,6,CCVE,5433.887,4124.042,0.41754986349624457,0.41754986349624457,0.5824501365037555,0.5824501365037555,8.0,4.0
231,5,0,19744,6,CCALPeps,6454.899,6342.387,0.4175605605525862,0.41756056055258695,0.582439439447413,0.5824394394474137,8.0,4.0
232,5,0,20978,6,CCVE,inf,inf,,,,,8.0,4.0
233,5,0,20978,6,CCALPeps,6400.732,6289.187,0.4075645035465138,0.40779737623380646,0.5922026237661935,0.5924354964534861,8.0,4.0
