,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
189,6,0,-1,4936,6,CVE,5.7206,5.1244,0.16293453831372767,0.16293453831372767,0.037065461686272304,0.037065461686272304
190,6,0,-1,4936,6,CCVE,255.9158,102.4188,0.16293453831372767,0.16293453831372767,0.03706546168627231,0.03706546168627231
191,6,0,-1,4936,6,CCALPeps,1410.9236,1407.0146,0.16290230801553401,0.16290230801553404,0.03709769198446595,0.03709769198446601
192,6,0,-1,6170,6,CVE,5.9978,5.3492000000000015,0.006132000000000002,0.006132000000000002,0.193868,0.193868
193,6,0,-1,6170,6,CCVE,271.363,106.6506,0.006132,0.006132,0.193868,0.193868
194,6,0,-1,6170,6,CCALPeps,1266.8578,1262.9086,0.0061501088191535744,0.006150108819153584,0.1938498911808464,0.19384989118084645
195,6,0,-1,7404,6,CVE,6.9826000000000015,6.3342,0.16772171536113048,0.16772171536113048,0.03227828463886953,0.03227828463886953
196,6,0,-1,7404,6,CCVE,269.37620000000004,109.90619999999998,0.1677217153611305,0.1677217153611305,0.03227828463886952,0.03227828463886952
197,6,0,-1,7404,6,CCALPeps,1364.0585999999996,1360.2244,0.16769683768757288,0.16769683768757293,0.03230316231242707,0.03230316231242712
198,6,0,-1,8638,6,CVE,6.1598,5.5741999999999985,0.15939799109531952,0.15939799109531952,0.040602008904680506,0.040602008904680506
199,6,0,-1,8638,6,CCVE,291.9174,113.966,0.1593979910953195,0.1593979910953195,0.04060200890468051,0.04060200890468051
200,6,0,-1,8638,6,CCALPeps,1349.0338000000004,1344.8323999999998,0.1593643135302683,0.15936431353026834,0.04063568646973163,0.04063568646973168
201,6,0,-1,9872,6,CVE,6.022,5.377000000000001,0.19270545600564667,0.19270545600564667,0.007294543994353321,0.007294543994353321
202,6,0,-1,9872,6,CCVE,275.2026,115.4912,0.19270545600564667,0.19270545600564667,0.007294543994353319,0.007294543994353319
203,6,0,-1,9872,6,CCALPeps,1499.3636,1495.021,0.19268372026473152,0.1926837202647316,0.007316279735268434,0.00731627973526847
204,6,0,-1,11106,6,CVE,5.3234,4.73,0.19974417761475532,0.19974417761475532,0.0002558223852446356,0.0002558223852446356
205,6,0,-1,11106,6,CCVE,249.58719999999997,95.3722,0.19974417761475532,0.19974417761475532,0.00025582238524463573,0.00025582238524463573
206,6,0,-1,11106,6,CCALPeps,1402.7722,1398.5616,0.19972667505997493,0.19972667505997493,0.0002733249400250538,0.00027332494002505484
207,6,0,-1,12340,6,CVE,6.137600000000001,5.4734,0.020781322031248856,0.020781322031248856,0.17921867796875116,0.17921867796875116
208,6,0,-1,12340,6,CCVE,267.34620000000007,104.9664,0.02078132203124886,0.02078132203124886,0.17921867796875113,0.17921867796875113
209,6,0,-1,12340,6,CCALPeps,1570.6784,1566.5534,0.020797215523661358,0.020797215523661417,0.17920278447633858,0.17920278447633864
240,7,0,-1,1234,6,CVE,16.1844,15.5568,0.1902175603933079,0.1902175603933079,0.009782439606692134,0.009782439606692134
241,7,0,-1,1234,6,CCVE,675.2372,521.4174,0.1902175603933079,0.1902175603933079,0.009782439606692134,0.009782439606692134
242,7,0,-1,1234,6,CCALPeps,1887.0266,1883.0702,0.19017811930778264,0.19017811930778267,0.00982188069221735,0.009821880692217368
243,7,0,-1,2468,6,CVE,16.0634,15.4666,0.10574009778005053,0.10574009778005053,0.09425990221994948,0.09425990221994948
244,7,0,-1,2468,6,CCVE,575.3477999999999,430.5148,0.10574009778005047,0.10574009778005047,0.0942599022199495,0.0942599022199495
245,7,0,-1,2468,6,CCALPeps,1714.8558,1710.8492,0.1057464230290934,0.1057464230290935,0.0942535769709065,0.0942535769709066
246,7,0,-1,3702,6,CVE,16.267200000000006,15.642999999999995,0.09193579999999997,0.09193579999999997,0.1080642,0.1080642
247,7,0,-1,3702,6,CCVE,651.0350000000002,490.58060000000006,0.09193580000000004,0.09193580000000004,0.1080642,0.1080642
248,7,0,-1,3702,6,CCALPeps,1761.175,1757.0736000000004,0.09193349603474693,0.09193349603474704,0.10806650396525294,0.10806650396525304
249,7,0,-1,4936,6,CVE,16.4372,15.7564,0.16491723712867346,0.16491723712867346,0.03508276287132656,0.03508276287132656
250,7,0,-1,4936,6,CCVE,612.5112,461.5028,0.16491723712867346,0.16491723712867346,0.035082762871326584,0.035082762871326584
251,7,0,-1,4936,6,CCALPeps,1861.2164,1857.1,0.16488596240471415,0.16488596240471426,0.03511403759528579,0.035114037595285835
252,7,0,-1,6170,6,CVE,15.6992,15.110000000000005,0.006132,0.006132,0.193868,0.193868
253,7,0,-1,6170,6,CCVE,623.107,461.455,0.006132,0.006132,0.193868,0.193868
254,7,0,-1,6170,6,CCALPeps,1720.0379999999998,1715.7128,0.006150108819153577,0.006150108819153587,0.1938498911808464,0.1938498911808464
255,7,0,-1,7404,6,CVE,15.4114,14.784,0.16809730981608084,0.16809730981608084,0.03190269018391916,0.03190269018391916
256,7,0,-1,7404,6,CCVE,625.6302,463.7974,0.16809730981608084,0.16809730981608084,0.031902690183919155,0.031902690183919155
257,7,0,-1,7404,6,CCALPeps,2088.8830000000007,2084.74,0.1680722277055358,0.1680722277055359,0.031927772294464106,0.03192777229446417
258,7,0,-1,8638,6,CVE,15.4526,14.7948,0.1589473798095774,0.1589473798095774,0.04105262019042262,0.04105262019042262
259,7,0,-1,8638,6,CCVE,642.7330000000001,482.4402,0.15894737980957738,0.15894737980957738,0.04105262019042262,0.04105262019042262
260,7,0,-1,8638,6,CCALPeps,1860.5826,1856.6776,0.15891352295639832,0.1589135229563984,0.041086477043601605,0.04108647704360166
261,7,0,-1,9872,6,CVE,15.7596,15.0658,0.19276445876409595,0.19276445876409595,0.007235541235904063,0.007235541235904063
262,7,0,-1,9872,6,CCVE,668.1164000000001,513.827,0.19276445876409595,0.19276445876409595,0.007235541235904059,0.007235541235904059
263,7,0,-1,9872,6,CCALPeps,1732.2468,1728.2414,0.19274293731714048,0.1927429373171405,0.00725706268285949,0.007257062682859527
264,7,0,-1,11106,6,CVE,16.1482,15.5134,0.1996767903624548,0.1996767903624548,0.00032320963754518155,0.00032320963754518155
265,7,0,-1,11106,6,CCVE,611.005,467.85420000000005,0.1996767903624548,0.1996767903624548,0.00032320963754518155,0.00032320963754518155
266,7,0,-1,11106,6,CCALPeps,1977.7076,1973.3842,0.19965472950091775,0.19965472950091775,0.00034527049908221745,0.0003452704990822205
267,7,0,-1,12340,6,CVE,15.4614,14.855,0.026561207518397526,0.026561207518397526,0.1734387924816025,0.1734387924816025
268,7,0,-1,12340,6,CCVE,636.0082,466.19779999999986,0.026561207518397526,0.026561207518397526,0.1734387924816025,0.1734387924816025
269,7,0,-1,12340,6,CCALPeps,1938.3406,1934.2642,0.026575421992846727,0.02657542199284676,0.17342457800715322,0.17342457800715327
300,8,0,-1,1234,6,CVE,57.30319999999999,56.6396,0.12499448441669606,0.12499448441669606,0.07500551558330397,0.07500551558330397
301,8,0,-1,1234,6,CCVE,3280.0526,3099.6342,0.124994484416696,0.124994484416696,0.075005515583304,0.075005515583304
302,8,0,-1,1234,6,CCALPeps,2159.6053999999995,2155.5679999999998,0.12499927839509226,0.12499927839509235,0.07500072160490763,0.07500072160490774
303,8,0,-1,2468,6,CVE,56.8156,56.187,0.02048895712949841,0.02048895712949841,0.1795110428705016,0.1795110428705016
304,8,0,-1,2468,6,CCVE,2851.6038,2679.8312,0.02048895712949841,0.02048895712949841,0.1795110428705016,0.1795110428705016
305,8,0,-1,2468,6,CCALPeps,2177.6106,2173.425,0.020505340580290504,0.02050534058029053,0.1794946594197095,0.1794946594197095
306,8,0,-1,3702,6,CVE,52.77140000000001,52.0862,0.128080446,0.128080446,0.07191955400000001,0.07191955400000001
307,8,0,-1,3702,6,CCVE,3169.9472,2975.8634,0.128080446,0.128080446,0.07191955400000001,0.07191955400000001
