,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
54,4,0,11106,6,CVE,23.908800000000003,19.8608,0.024133642183096188,0.024133642183096188,0.9758663578169038,0.9758663578169038,6.0,2.0
55,4,0,11106,6,CCVE,806.8050000000001,222.3134,0.024133642183096184,0.024133642183096184,0.9758663578169038,0.9758663578169038,6.0,2.0
56,4,0,11106,6,CCALPeps,3020.191,2996.6826,0.02424298310781287,0.02424298310781291,0.9757570168921871,0.9757570168921871,6.0,2.0
57,4,0,12340,6,CVE,16.913999999999998,15.144599999999997,0.8004532811902249,0.8004532811902249,0.1995467188097751,0.1995467188097751,6.0,2.0
58,4,0,12340,6,CCVE,771.6521999999999,225.9442,0.8004532811902249,0.8004532811902249,0.19954671880977506,0.19954671880977506,6.0,2.0
59,4,0,12340,6,CCALPeps,3221.2038000000002,3202.8329999999996,0.8003134874526955,0.8003466198643369,0.19965338013566317,0.19968651254730452,6.0,2.0
60,5,0,1234,6,CVE,83.14179999999999,79.5432,0.3269763731085971,0.3269763731085971,0.6730236268914028,0.6730236268914028,8.0,4.0
61,5,0,1234,6,CCVE,5195.372600000001,4624.752399999999,0.3269763731085971,0.3269763731085971,0.6730236268914029,0.6730236268914029,8.0,4.0
62,5,0,1234,6,CCALPeps,4688.5078,4663.3716,0.3272471771137277,0.3272471771137282,0.6727528228862718,0.6727528228862723,8.0,4.0
63,5,0,2468,6,CVE,80.548,77.2498,0.6592683614872572,0.6592683614872572,0.3407316385127428,0.3407316385127428,8.0,4.0
64,5,0,2468,6,CCVE,5093.240400000001,4466.6458,0.6592683614872572,0.6592683614872572,0.34073163851274274,0.34073163851274274,8.0,4.0
65,5,0,2468,6,CCALPeps,5387.0024,5369.1608,0.6592289763331485,0.6592296970543883,0.3407703029456117,0.3407710236668515,8.0,4.0
66,5,0,3702,6,CVE,81.0892,77.67699999999999,0.7944008588458165,0.7944008588458165,0.20559914115418346,0.20559914115418346,8.0,4.0
67,5,0,3702,6,CCVE,5305.852000000001,4700.941199999999,0.7944008588458166,0.7944008588458166,0.20559914115418348,0.20559914115418348,8.0,4.0
68,5,0,3702,6,CCALPeps,4501.2132,4474.399200000001,0.794325496100893,0.7943254961008933,0.2056745038991068,0.20567450389910702,8.0,4.0
69,5,0,4936,6,CVE,78.38,74.3914,0.5947044378195613,0.5947044378195613,0.40529556218043866,0.40529556218043866,8.0,4.0
70,5,0,4936,6,CCVE,,,,,,,8.0,4.0
71,5,0,4936,6,CCALPeps,5021.5052,5001.5978000000005,0.5946436887638299,0.5946436887638304,0.40535631123616955,0.4053563112361701,8.0,4.0
72,5,0,6170,6,CVE,82.2832,77.0376,0.3621469267173198,0.3621469267173198,0.6378530732826801,0.6378530732826801,8.0,4.0
73,5,0,6170,6,CCVE,4803.8733999999995,4177.3714,0.3621469267173198,0.3621469267173198,0.6378530732826803,0.6378530732826803,8.0,4.0
74,5,0,6170,6,CCALPeps,4671.467999999999,4653.066000000001,0.36218247240640133,0.3621824724064019,0.6378175275935981,0.6378175275935987,8.0,4.0
75,5,0,7404,6,CVE,80.3098,76.0848,0.21272494611961554,0.21272494611961554,0.7872750538803844,0.7872750538803844,8.0,4.0
76,5,0,7404,6,CCVE,4854.3064,4213.732,0.21272494611961565,0.21272494611961565,0.7872750538803847,0.7872750538803847,8.0,4.0
77,5,0,7404,6,CCALPeps,4836.8436,4818.345,0.2128692195360547,0.212869219536055,0.787130780463945,0.7871307804639452,8.0,4.0
78,5,0,8638,6,CVE,84.00300000000001,78.3654,0.5877825389028483,0.5877825389028483,0.41221746109715174,0.41221746109715174,8.0,4.0
79,5,0,8638,6,CCVE,5211.0936,4608.5127999999995,0.5877825389028482,0.5877825389028482,0.41221746109715185,0.41221746109715185,8.0,4.0
80,5,0,8638,6,CCALPeps,5108.527,5085.581,0.5868376854297002,0.5868376854297008,0.41316231457029917,0.41316231457029984,8.0,4.0
81,5,0,9872,6,CVE,80.03819999999999,76.9692,0.7814530549385138,0.7814530549385138,0.21854694506148628,0.21854694506148628,8.0,4.0
82,5,0,9872,6,CCVE,5063.102400000001,4447.8664,0.7814530549385137,0.7814530549385137,0.21854694506148625,0.21854694506148625,8.0,4.0
83,5,0,9872,6,CCALPeps,5186.3733999999995,5161.0308,0.7812307684660384,0.7812307684660387,0.21876923153396133,0.21876923153396155,8.0,4.0
84,5,0,11106,6,CVE,83.6112,80.1096,0.4086678135813805,0.4086678135813805,0.5913321864186195,0.5913321864186195,8.0,4.0
85,5,0,11106,6,CCVE,5150.0542000000005,4581.2314,0.4086678135813803,0.4086678135813803,0.5913321864186196,0.5913321864186196,8.0,4.0
86,5,0,11106,6,CCALPeps,4790.361,4770.6885999999995,0.4086783916095049,0.4086783916095056,0.5913216083904944,0.5913216083904951,8.0,4.0
87,5,0,12340,6,CVE,82.32039999999999,77.61019999999999,0.23363369037637582,0.23363369037637582,0.7663663096236243,0.7663663096236243,8.0,4.0
88,5,0,12340,6,CCVE,5133.4898,4520.2984,0.2336336903763757,0.2336336903763757,0.7663663096236241,0.7663663096236241,8.0,4.0
89,5,0,12340,6,CCALPeps,4916.371399999999,4896.089199999999,0.23376524938626758,0.2337664088523409,0.7662335911476591,0.7662347506137325,8.0,4.0
90,6,0,1234,6,CVE,433.121,430.2742,0.010940319484569342,0.010940319484569342,0.9890596805154307,0.9890596805154307,10.0,4.0
91,6,0,1234,6,CCVE,26990.505200000003,26336.8532,0.010940319484569343,0.010940319484569343,0.9890596805154307,0.9890596805154307,10.0,4.0
92,6,0,1234,6,CCALPeps,6725.5456,6700.758400000001,0.011000777564892707,0.01100103256599445,0.9889989674340055,0.9889992224351073,10.0,4.0
93,6,0,2468,6,CVE,406.7876,403.8672,0.40692236936852566,0.40692236936852566,0.5930776306314743,0.5930776306314743,10.0,4.0
94,6,0,2468,6,CCVE,28032.429200000002,27354.774400000002,0.40692236936852566,0.40692236936852566,0.5930776306314742,0.5930776306314742,10.0,4.0
95,6,0,2468,6,CCALPeps,6309.187599999999,6282.1806,0.40695635317056467,0.40695635317056517,0.5930436468294349,0.5930436468294353,10.0,4.0
96,6,0,3702,6,CVE,449.7034,436.81020000000007,0.4607711495628955,0.4607711495628955,0.5392288504371043,0.5392288504371043,10.0,4.0
97,6,0,3702,6,CCVE,26080.2446,25390.0572,0.4607711495628956,0.4607711495628956,0.5392288504371043,0.5392288504371043,10.0,4.0
98,6,0,3702,6,CCALPeps,5931.496400000001,5910.722599999999,0.46074703382016063,0.46074703382016113,0.5392529661798389,0.5392529661798393,10.0,4.0
99,6,0,4936,6,CVE,433.9134,428.875,0.19503304184009837,0.19503304184009837,0.8049669581599016,0.8049669581599016,10.0,4.0
100,6,0,4936,6,CCVE,,,,,,,10.0,4.0
101,6,0,4936,6,CCALPeps,6447.3841999999995,6419.0712,0.19515829660131812,0.19515829660131842,0.8048417033986816,0.8048417033986819,10.0,4.0
102,6,0,6170,6,CVE,411.084,402.5322,0.2093906870158742,0.2093906870158742,0.7906093129841257,0.7906093129841257,10.0,4.0
103,6,0,6170,6,CCVE,29387.6788,28706.679600000003,0.2093906870158741,0.2093906870158741,0.7906093129841258,0.7906093129841258,10.0,4.0
104,6,0,6170,6,CCALPeps,7013.38,6985.4256,0.20953200160756075,0.20957663920348904,0.790423360796511,0.7904679983924393,10.0,4.0
105,6,0,7404,6,CVE,427.9526000000001,423.4438,0.5541666433943249,0.5541666433943249,0.4458333566056751,0.4458333566056751,10.0,4.0
106,6,0,7404,6,CCVE,25026.943199999998,24318.809599999997,0.5541666433943249,0.5541666433943249,0.4458333566056751,0.4458333566056751,10.0,4.0
107,6,0,7404,6,CCALPeps,6272.8336,6242.3696,0.5540678614507399,0.5540678614507406,0.44593213854925945,0.44593213854926,10.0,4.0
108,6,0,8638,6,CVE,444.98160000000007,441.5452,0.49364967166904883,0.49364967166904883,0.5063503283309511,0.5063503283309511,10.0,4.0
109,6,0,8638,6,CCVE,24603.844200000003,23930.651000000005,0.49364967166904883,0.49364967166904883,0.5063503283309513,0.5063503283309513,10.0,4.0
110,6,0,8638,6,CCALPeps,6149.1922,6119.1894,0.4936485116216148,0.4936485116216156,0.5063514883783844,0.5063514883783852,10.0,4.0
111,6,0,9872,6,CVE,418.3226000000001,411.334,0.8274521455434627,0.8274521455434627,0.17254785445653734,0.17254785445653734,10.0,4.0
112,6,0,9872,6,CCVE,28223.2686,27531.356200000002,0.8274521455434627,0.8274521455434627,0.1725478544565374,0.1725478544565374,10.0,4.0
113,6,0,9872,6,CCALPeps,5999.1738000000005,5966.0742,0.8269911197722773,0.8269911197722776,0.17300888022772243,0.17300888022772265,10.0,4.0
114,6,0,11106,6,CVE,404.11600000000004,400.8586,0.8192421939931047,0.8192421939931047,0.18075780600689528,0.18075780600689528,10.0,4.0
115,6,0,11106,6,CCVE,29342.0452,28688.901399999995,0.8192421939931047,0.8192421939931047,0.1807578060068953,0.1807578060068953,10.0,4.0
116,6,0,11106,6,CCALPeps,6130.7382,6107.568000000001,0.8191267061558624,0.8191267061558626,0.18087329384413742,0.18087329384413764,10.0,4.0
117,6,0,12340,6,CVE,438.7868,433.81119999999993,0.7085105626554654,0.7085105626554654,0.2914894373445346,0.2914894373445346,10.0,4.0
118,6,0,12340,6,CCVE,30347.2684,29638.030799999997,0.7085105626554654,0.7085105626554654,0.29148943734453453,0.29148943734453453,10.0,4.0
119,6,0,12340,6,CCALPeps,5955.3038,5935.7972,0.7084724998330552,0.7084724998330557,0.2915275001669443,0.2915275001669448,10.0,4.0
120,7,0,1234,6,CVE,13800.233199999999,13793.6674,0.6193494666033608,0.6193494666033608,0.3806505333966393,0.3806505333966393,12.0,6.0
121,7,0,1234,6,CCVE,inf,inf,,,,,12.0,6.0
122,7,0,1234,6,CCALPeps,7878.332400000001,7850.352399999999,0.6191409201145519,0.6191409201145526,0.3808590798854474,0.38085907988544804,12.0,6.0
123,7,0,2468,6,CVE,13247.3408,13245.137599999998,0.47049841682563587,0.47049841682563587,0.5295015831743641,0.5295015831743641,12.0,6.0
124,7,0,2468,6,CCVE,inf,inf,,,,,12.0,6.0
125,7,0,2468,6,CCALPeps,8185.5784,8149.158,0.4705100063730529,0.4705100063730536,0.5294899936269464,0.529489993626947,12.0,6.0
126,7,0,3702,6,CVE,13391.054399999999,13387.139000000001,0.8750122182671171,0.8750122182671171,0.1249877817328829,0.1249877817328829,12.0,6.0
127,7,0,3702,6,CCVE,inf,inf,,,,,12.0,6.0
128,7,0,3702,6,CCALPeps,9553.0542,9518.948800000002,0.874824829652446,0.8748826425891054,0.12511735741089458,0.12517517034755388,12.0,6.0
129,7,0,4936,6,CVE,13727.579999999998,13718.882999999998,0.31820180327411896,0.31820180327411896,0.681798196725881,0.681798196725881,12.0,6.0
130,7,0,4936,6,CCVE,,,,,,,12.0,6.0
131,7,0,4936,6,CCALPeps,8371.543199999998,8337.0284,0.318315676647395,0.31831567664739563,0.6816843233526044,0.681684323352605,12.0,6.0
132,7,0,6170,6,CVE,15018.8858,15012.688199999999,0.8422683333745025,0.8422683333745025,0.15773166662549756,0.15773166662549756,12.0,6.0
133,7,0,6170,6,CCVE,inf,inf,,,,,12.0,6.0
134,7,0,6170,6,CCALPeps,8482.357999999998,8456.334400000002,0.8421470832765552,0.8421470832765555,0.15785291672344448,0.15785291672344476,12.0,6.0
135,7,0,7404,6,CVE,14571.385,14561.338200000002,0.104717699154917,0.104717699154917,0.895282300845083,0.895282300845083,12.0,6.0
136,7,0,7404,6,CCVE,inf,inf,,,,,12.0,6.0
137,7,0,7404,6,CCALPeps,8899.4268,8865.3954,0.1048704034218732,0.10487040342187336,0.8951295965781266,0.8951295965781269,12.0,6.0
138,7,0,8638,6,CVE,13965.049800000003,13958.768,0.17148163029218144,0.17148163029218144,0.8285183697078186,0.8285183697078186,12.0,6.0
139,7,0,8638,6,CCVE,inf,inf,,,,,12.0,6.0
140,7,0,8638,6,CCALPeps,10135.7992,10094.007399999999,0.16796989427702555,0.17185423693153917,0.8281457630684609,0.8320301057229744,12.0,6.0
141,7,0,9872,6,CVE,14759.282000000001,14749.971599999999,0.510861974633104,0.510861974633104,0.4891380253668961,0.4891380253668961,12.0,6.0
142,7,0,9872,6,CCVE,inf,inf,,,,,12.0,6.0
143,7,0,9872,6,CCALPeps,8626.259199999999,8585.8758,0.5109172579920482,0.510917257992049,0.489082742007951,0.48908274200795177,12.0,6.0
144,7,0,11106,6,CVE,14899.823,14886.572,0.39717866630856297,0.39717866630856297,0.6028213336914371,0.6028213336914371,12.0,6.0
145,7,0,11106,6,CCVE,inf,inf,,,,,12.0,6.0
146,7,0,11106,6,CCALPeps,9212.070600000001,9169.6158,0.3971871204660996,0.3971871204661003,0.6028128795338997,0.6028128795339004,12.0,6.0
147,7,0,12340,6,CVE,15157.9094,15151.786800000002,0.7336053119894242,0.7336053119894242,0.2663946880105758,0.2663946880105758,12.0,6.0
148,7,0,12340,6,CCVE,inf,inf,,,,,12.0,6.0
149,7,0,12340,6,CCALPeps,9832.0802,9780.6754,0.7327121678272758,0.7336876051867421,0.26631239481325786,0.2672878321727242,12.0,6.0
150,8,0,1234,6,CVE,,,,,,,14.0,6.0
151,8,0,1234,6,CCVE,,,,,,,14.0,6.0
152,8,0,1234,6,CCALPeps,11990.246,11937.2416,0.4906354992302324,0.49063598015149373,0.5093640198485063,0.5093645007697676,14.0,6.0
153,8,0,2468,6,CVE,,,,,,,14.0,6.0
154,8,0,2468,6,CCVE,,,,,,,14.0,6.0
155,8,0,2468,6,CCALPeps,11617.514200000001,11571.19,0.8577204694932221,0.8577204694932224,0.14227953050677755,0.14227953050677783,14.0,6.0
156,8,0,3702,6,CVE,,,,,,,14.0,6.0
157,8,0,3702,6,CCVE,,,,,,,14.0,6.0
158,8,0,3702,6,CCALPeps,11555.713200000002,11504.6042,0.4043026959186705,0.40430269591867113,0.5956973040813289,0.5956973040813295,14.0,6.0
159,8,0,4936,6,CVE,,,,,,,14.0,6.0
160,8,0,4936,6,CCVE,,,,,,,14.0,6.0
161,8,0,4936,6,CCALPeps,12896.851400000001,12845.005999999998,0.3008289997712882,0.8189797519029601,0.18102024809703987,0.6991710002287118,14.0,6.0
162,8,0,6170,6,CVE,,,,,,,14.0,6.0
163,8,0,6170,6,CCVE,,,,,,,14.0,6.0
164,8,0,6170,6,CCALPeps,14223.4484,14164.456,0.4988442982608318,0.4988486615259523,0.5011513384740477,0.5011557017391681,14.0,6.0
165,8,0,7404,6,CVE,,,,,,,14.0,6.0
166,8,0,7404,6,CCVE,,,,,,,14.0,6.0
167,8,0,7404,6,CCALPeps,11676.0946,11638.6456,0.6028804567620212,0.6028804567620216,0.3971195432379784,0.3971195432379788,14.0,6.0
168,8,0,8638,6,CVE,,,,,,,14.0,6.0
169,8,0,8638,6,CCVE,,,,,,,14.0,6.0
170,8,0,8638,6,CCALPeps,10949.355999999998,10896.955600000001,0.7624235416190747,0.762423541619075,0.237576458380925,0.2375764583809253,14.0,6.0
171,8,0,9872,6,CVE,,,,,,,14.0,6.0
172,8,0,9872,6,CCVE,,,,,,,14.0,6.0
173,8,0,9872,6,CCALPeps,11527.7804,11468.249,0.18022511410259123,0.18022511410259162,0.8197748858974083,0.8197748858974088,14.0,6.0
174,8,0,11106,6,CVE,,,,,,,14.0,6.0
175,8,0,11106,6,CCVE,,,,,,,14.0,6.0
176,8,0,11106,6,CCALPeps,11815.533399999998,11762.1908,0.8102001563803962,0.8102001563803964,0.18979984361960356,0.18979984361960378,14.0,6.0
177,8,0,12340,6,CVE,,,,,,,14.0,6.0
178,8,0,12340,6,CCVE,,,,,,,14.0,6.0
179,8,0,12340,6,CCALPeps,12248.2326,12193.269400000001,0.8140254147181883,0.8140265952864941,0.18597340471350587,0.18597458528181166,14.0,6.0
180,9,0,1234,6,CVE,,,,,,,16.0,8.0
181,9,0,1234,6,CCVE,,,,,,,16.0,8.0
182,9,0,1234,6,CCALPeps,15131.9368,15053.7156,0.04825049362469544,0.0482505038887388,0.9517494961112613,0.9517495063753045,16.0,8.0
183,9,0,2468,6,CVE,,,,,,,16.0,8.0
184,9,0,2468,6,CCVE,,,,,,,16.0,8.0
185,9,0,2468,6,CCALPeps,14039.2686,13989.554,0.7676229645806684,0.7676229645806687,0.2323770354193313,0.23237703541933152,16.0,8.0
186,9,0,3702,6,CVE,,,,,,,16.0,8.0
187,9,0,3702,6,CCVE,,,,,,,16.0,8.0
188,9,0,3702,6,CCALPeps,14428.531599999998,14365.073800000002,0.08008361131883751,0.08008361131883765,0.9199163886811623,0.9199163886811624,16.0,8.0
189,9,0,4936,6,CVE,,,,,,,16.0,8.0
190,9,0,4936,6,CCVE,,,,,,,16.0,8.0
191,9,0,4936,6,CCALPeps,15254.8864,15199.5868,0.4349631944268635,0.44954514905195464,0.5504548509480454,0.5650368055731365,16.0,8.0
192,9,0,6170,6,CVE,,,,,,,16.0,8.0
193,9,0,6170,6,CCVE,,,,,,,16.0,8.0
194,9,0,6170,6,CCALPeps,15522.2296,15463.6834,0.4095526305340717,0.4095568907203712,0.5904431092796287,0.5904473694659282,16.0,8.0
195,9,0,7404,6,CVE,,,,,,,16.0,8.0
196,9,0,7404,6,CCVE,,,,,,,16.0,8.0
197,9,0,7404,6,CCALPeps,13368.844399999998,13307.098399999999,0.608633606767135,0.6086336067671356,0.39136639323286443,0.39136639323286504,16.0,8.0
198,9,0,8638,6,CVE,,,,,,,16.0,8.0
199,9,0,8638,6,CCVE,,,,,,,16.0,8.0
200,9,0,8638,6,CCALPeps,13896.604800000001,13850.6258,0.3444867159017509,0.3444867159017515,0.6555132840982485,0.6555132840982492,16.0,8.0
201,9,0,9872,6,CVE,,,,,,,16.0,8.0
202,9,0,9872,6,CCVE,,,,,,,16.0,8.0
203,9,0,9872,6,CCALPeps,13727.087999999998,13658.464600000001,0.2384381117694168,0.23843811176941718,0.7615618882305828,0.7615618882305832,16.0,8.0
204,9,0,11106,6,CVE,,,,,,,16.0,8.0
205,9,0,11106,6,CCVE,,,,,,,16.0,8.0
206,9,0,11106,6,CCALPeps,14413.983799999998,14363.619799999997,0.9695460795598195,0.9695460795598196,0.03045392044018039,0.03045392044018047,16.0,8.0
207,9,0,12340,6,CVE,,,,,,,16.0,8.0
208,9,0,12340,6,CCVE,,,,,,,16.0,8.0
209,9,0,12340,6,CCALPeps,15833.3498,15778.539,0.5732482924175779,0.5732595863545789,0.4267404136454212,0.42675170758242204,16.0,8.0
210,10,0,1234,6,CVE,,,,,,,18.0,8.0
211,10,0,1234,6,CCVE,,,,,,,18.0,8.0
212,10,0,1234,6,CCALPeps,18462.420400000003,18399.175,0.7711849386774624,0.7715287826680394,0.22847121733196063,0.2288150613225376,18.0,8.0
213,10,0,2468,6,CVE,,,,,,,18.0,8.0
214,10,0,2468,6,CCVE,,,,,,,18.0,8.0
215,10,0,2468,6,CCALPeps,15739.529999999999,15695.526999999998,0.2955562727930874,0.29555627279308794,0.7044437272069121,0.7044437272069126,18.0,8.0
216,10,0,3702,6,CVE,,,,,,,18.0,8.0
217,10,0,3702,6,CCVE,,,,,,,18.0,8.0
218,10,0,3702,6,CCALPeps,16294.2076,16231.728599999999,0.5947988943089547,0.5947988943089553,0.4052011056910448,0.4052011056910453,18.0,8.0
219,10,0,4936,6,CVE,,,,,,,18.0,8.0
220,10,0,4936,6,CCVE,,,,,,,18.0,8.0
221,10,0,4936,6,CCALPeps,16947.175600000002,16883.981200000002,0.8446440164177749,0.8446474243672482,0.15535257563275184,0.1553559835822251,18.0,8.0
222,10,0,6170,6,CVE,,,,,,,18.0,8.0
223,10,0,6170,6,CCVE,,,,,,,18.0,8.0
224,10,0,6170,6,CCALPeps,15595.7202,15529.242799999998,0.552468669256722,0.5524686692567229,0.4475313307432771,0.44753133074327794,18.0,8.0
225,10,0,7404,6,CVE,,,,,,,18.0,8.0
