,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
14,3,0,6170,6,CCALPeps,2177.3167999999996,2173.3614000000002,0.1316367001370944,0.131650232558131,0.868349767441869,0.8683632998629056,5.0,2.0
15,3,0,7404,6,CVE,4.062600000000001,3.5882000000000005,0.9896356805844907,0.9896356805844907,0.010364319415509233,0.010364319415509233,5.0,2.0
16,3,0,7404,6,CCVE,inf,inf,,,,,5.0,2.0
17,3,0,7404,6,CCALPeps,1916.5146,1912.4604,0.948195718427611,0.9997887417053615,0.00021125829463852774,0.05180428157238903,5.0,2.0
18,3,0,8638,6,CVE,4.2622,3.6744,0.08092658383741755,0.08092658383741755,0.9190734161625825,0.9190734161625825,5.0,2.0
19,3,0,8638,6,CCVE,148.00859999999997,38.658,0.08092658383741756,0.08092658383741756,0.9190734161625825,0.9190734161625825,5.0,2.0
20,3,0,8638,6,CCALPeps,2140.4541999999997,2136.5112,0.08101368710440045,0.08103519402790461,0.9189648059720954,0.9189863128955995,5.0,2.0
21,3,0,9872,6,CVE,4.1268,3.6627999999999994,0.1149155616630094,0.1149155616630094,0.8850844383369906,0.8850844383369906,5.0,2.0
22,3,0,9872,6,CCVE,inf,inf,,,,,5.0,2.0
23,3,0,9872,6,CCALPeps,1747.8322,1743.7487999999998,0.05957235582240299,0.364515937943882,0.6354840620561181,0.940427644177597,5.0,2.0
24,3,0,11106,6,CVE,4.551399999999999,3.9218,0.09859383246866553,0.09859383246866553,0.9014061675313345,0.9014061675313345,5.0,2.0
25,3,0,11106,6,CCVE,inf,inf,,,,,5.0,2.0
26,3,0,11106,6,CCALPeps,2195.9868,2192.1349999999998,0.08802537790823309,0.8899751525674264,0.11002484743257357,0.9119746220917669,5.0,2.0
27,3,0,12340,6,CVE,4.236,3.7032,0.39693119598821075,0.39693119598821075,0.6030688040117892,0.6030688040117892,5.0,2.0
28,3,0,12340,6,CCVE,inf,inf,,,,,5.0,2.0
29,3,0,12340,6,CCALPeps,1836.6206000000002,1832.8288,0.30635943264204146,0.5869249191117951,0.4130750808882049,0.6936405673579585,5.0,2.0
30,4,0,1234,6,CVE,5.392399999999999,4.8316,0.19742402364679804,0.19742402364679804,0.802575976353202,0.802575976353202,7.0,2.0
31,4,0,1234,6,CCVE,160.6014,53.205799999999996,0.19742402364679806,0.19742402364679806,0.8025759763532019,0.8025759763532019,7.0,2.0
32,4,0,1234,6,CCALPeps,2710.4248,2706.1296,0.19756457454188472,0.1975831375599657,0.8024168624400343,0.8024354254581153,7.0,2.0
33,4,0,2468,6,CVE,5.8558,5.260799999999999,0.8924873204789759,0.8924873204789759,0.10751267952102404,0.10751267952102404,7.0,2.0
34,4,0,2468,6,CCVE,157.6606,56.279399999999995,0.8924873204789759,0.8924873204789759,0.10751267952102406,0.10751267952102406,7.0,2.0
35,4,0,2468,6,CCALPeps,2546.6314,2542.1,0.8923254048064821,0.892367619321111,0.10763238067888903,0.10767459519351781,7.0,2.0
36,4,0,3702,6,CVE,6.755199999999999,6.0876,0.9896091660393084,0.9896091660393084,0.010390833960691697,0.010390833960691697,7.0,2.0
37,4,0,3702,6,CCVE,,,,,,,7.0,2.0
38,4,0,3702,6,CCALPeps,1952.9365999999998,1948.0331999999999,0.05986189816867382,0.9965947487916876,0.0034052512083123654,0.9401381018313262,7.0,2.0
39,4,0,4936,6,CVE,5.976,5.344800000000001,0.1658778053341682,0.1658778053341682,0.8341221946658318,0.8341221946658318,7.0,2.0
40,4,0,4936,6,CCVE,170.2944,60.474599999999995,0.1658778053341682,0.1658778053341682,0.8341221946658318,0.8341221946658318,7.0,2.0
41,4,0,4936,6,CCALPeps,2271.7965999999997,2267.0714,0.16593305855635154,0.16599220108097695,0.8340077989190231,0.8340669414436485,7.0,2.0
